ContentID,UserID,Type,Datetime,ContentType,Content,Sentiment,Score,,ContentID,UserID,ContentType,Category,,,Type,Sentiment,Score
09f2e925-5086-42ad-8160-e763396a36ca,d4dc38d4-5c80-428f-95da-b746a275531c,worried,10/14/2020 22:50,video,food,negative,12,,,,,,,,,,
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,d4dc38d4-5c80-428f-95da-b746a275531c,disgust,02/25/2021 07:19,GIF,veganism,negative,0,,,,,,,,,,
b3bcbff0-d160-4fbc-b3c6-8113ceb38056,d4dc38d4-5c80-428f-95da-b746a275531c,love,03/29/2021 14:35,photo,travel,positive,65,,,,,,,,,,
c24a56ff-256e-46eb-9936-a6284451fc61,d4dc38d4-5c80-428f-95da-b746a275531c,adore,09/08/2020 07:56,video,studying,positive,72,,,,,,,,,,
fa39acec-96b1-441d-8f85-16dfb44bdfba,d4dc38d4-5c80-428f-95da-b746a275531c,intrigued,06/17/2021 23:00,video,studying,positive,20,,,,,,,,,,
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,d4dc38d4-5c80-428f-95da-b746a275531c,heart,09/11/2020 22:05,video,dogs,positive,5,,,,,,,,,,
98a7f6b9-8dd3-40c9-8c98-db01b6c80015,d4dc38d4-5c80-428f-95da-b746a275531c,adore,02/28/2021 02:19,video,dogs,positive,72,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,d4dc38d4-5c80-428f-95da-b746a275531c,intrigued,03/19/2021 13:28,photo,veganism,positive,20,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,d4dc38d4-5c80-428f-95da-b746a275531c,hate,01/03/2021 19:45,GIF,tennis,negative,5,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,d4dc38d4-5c80-428f-95da-b746a275531c,worried,12/03/2020 04:43,video,food,negative,12,,,,,,,,,,
24f994fa-51d4-4e5e-bdac-79de67e7afbb,d4dc38d4-5c80-428f-95da-b746a275531c,indifferent,02/08/2021 03:20,GIF,tennis,neutral,5,,,,,,,,,,
a973290c-989a-44d2-afb9-9b4bf16cc17f,d4dc38d4-5c80-428f-95da-b746a275531c,peeking,07/02/2020 00:10,photo,travel,neutral,65,,,,,,,,,,
a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,d4dc38d4-5c80-428f-95da-b746a275531c,disgust,06/25/2020 02:22,photo,tennis,negative,0,,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,04/15/2021 13:23,GIF,tennis,negative,5,,,,,,,,,,
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,12/20/2020 01:10,video,studying,negative,0,,,,,,,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,d51a3403-8bab-4d88-af4f-a429c6d8c168,scared,01/26/2021 14:46,GIF,veganism,negative,65,,,,,,,,,,
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,12/29/2020 08:39,video,studying,negative,0,,,,,,,,,,
0adb9a94-210a-4e84-bca1-13db9452ff0e,d51a3403-8bab-4d88-af4f-a429c6d8c168,super love,11/10/2020 19:13,video,food,#N/A,65,,,,,,,,,,
9d94f180-947c-40f5-aa05-f1958759b7fc,d51a3403-8bab-4d88-af4f-a429c6d8c168,intrigued,07/18/2020 21:53,photo,tennis,positive,20,,,,,,,,,,
cd568dd1-70cf-45d6-b495-10eebff8c920,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,02/15/2021 11:09,video,studying,negative,0,,,,,,,,,,
f1038e6c-5292-4e20-a866-675e1637d6b5,d51a3403-8bab-4d88-af4f-a429c6d8c168,want,03/18/2021 17:45,video,studying,positive,15,,,,,,,,,,
43e53b12-71cb-4aad-9cb7-8c3572053230,d51a3403-8bab-4d88-af4f-a429c6d8c168,super love,01/23/2021 00:06,GIF,veganism,#N/A,65,,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,d51a3403-8bab-4d88-af4f-a429c6d8c168,want,10/06/2020 00:04,photo,fitness,positive,15,,,,,,,,,,
58059956-4cde-4671-9baf-904851731540,d51a3403-8bab-4d88-af4f-a429c6d8c168,super love,02/28/2021 05:08,photo,fitness,#N/A,65,,,,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,d51a3403-8bab-4d88-af4f-a429c6d8c168,cherish,6/10/20217:12:00PM,photo,fitness,positive,70,,,,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,d51a3403-8bab-4d88-af4f-a429c6d8c168,adore,12/10/2020 22:30,GIF,tennis,positive,72,,,,,,,,,,
c63235b6-aad7-42ff-96ba-978e47a6c5fc,d51a3403-8bab-4d88-af4f-a429c6d8c168,cherish,8/9/20204:02:00AM,video,studying,positive,70,,,,,,,,,,
0289b7bc-bc95-4f1d-83fe-9ca662194158,d51a3403-8bab-4d88-af4f-a429c6d8c168,interested,04/07/2021 14:46,video,food,positive,30,,,,,,,,,,
daeddfcc-c030-4674-8317-56a23ab81799,d51a3403-8bab-4d88-af4f-a429c6d8c168,cherish,3/6/20216:53:00PM,video,studying,positive,70,,,,,,,,,,
fc346df4-d165-4ed0-8d43-a6896daf908e,d51a3403-8bab-4d88-af4f-a429c6d8c168,cherish,6/11/20219:05:00AM,audio,technology,positive,70,,,,,,,,,,
d200b97e-f661-4502-80d1-1e458816d558,d51a3403-8bab-4d88-af4f-a429c6d8c168,scared,10/27/2020 15:13,video,studying,negative,65,,,,,,,,,,
4e7535a7-4547-4da5-952e-607442ebed79,d51a3403-8bab-4d88-af4f-a429c6d8c168,heart,09/13/2020 08:55,photo,fitness,positive,5,,,,,,,,,,
0ce7392d-5c20-4ffa-a42f-767f51e9b466,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,12/30/2020 19:04,GIF,tennis,negative,0,,,,,,,,,,
55d5d3f9-566c-4fcc-b24e-02ca826cce58,d51a3403-8bab-4d88-af4f-a429c6d8c168,like,02/19/2021 12:36,photo,fitness,positive,20,,,,,,,,,,
f8119ef8-1f00-49e4-b468-86dd64042053,d51a3403-8bab-4d88-af4f-a429c6d8c168,indifferent,06/27/2020 23:08,video,studying,neutral,5,,,,,,,,,,
73ef953a-5bda-4532-bcd5-85a2cb61b803,d51a3403-8bab-4d88-af4f-a429c6d8c168,worried,11/18/2020 18:29,photo,fitness,negative,12,,,,,,,,,,
fa337cb5-179a-4f92-a085-e6b3c60e2854,d51a3403-8bab-4d88-af4f-a429c6d8c168,interested,04/03/2021 13:43,video,studying,positive,30,,,,,,,,,,
116451da-4b67-4bcb-b43b-b19a914e0d36,d51a3403-8bab-4d88-af4f-a429c6d8c168,scared,06/13/2021 13:35,GIF,tennis,negative,65,,,,,,,,,,
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,01/13/2021 19:49,GIF,tennis,negative,0,,,,,,,,,,
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,d51a3403-8bab-4d88-af4f-a429c6d8c168,love,12/05/2020 05:10,photo,tennis,positive,65,,,,,,,,,,
fd0a3090-6b89-4c4e-9192-1aa4db213a3e,d51a3403-8bab-4d88-af4f-a429c6d8c168,heart,05/04/2021 20:32,audio,technology,positive,5,,,,,,,,,,
d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,09/21/2020 09:35,video,studying,negative,0,,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,07/09/2020 15:22,video,studying,negative,0,,,,,,,,,,
e0cb0394-c5b2-447a-a9f4-88604a3ec283,d51a3403-8bab-4d88-af4f-a429c6d8c168,want,11/23/2020 00:40,video,studying,positive,15,,,,,,,,,,
475541da-3402-4d0e-9df5-0da198f8fc9c,d51a3403-8bab-4d88-af4f-a429c6d8c168,like,02/19/2021 02:42,GIF,veganism,positive,20,,,,,,,,,,
55f46794-426f-441b-bb60-53b5e6beebc5,d51a3403-8bab-4d88-af4f-a429c6d8c168,interested,05/29/2021 07:23,photo,fitness,positive,30,,,,,,,,,,
d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,d51a3403-8bab-4d88-af4f-a429c6d8c168,scared,02/06/2021 09:38,video,studying,negative,65,,,,,,,,,,
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,d51a3403-8bab-4d88-af4f-a429c6d8c168,like,02/25/2021 21:38,photo,fitness,positive,20,,,,,,,,,,
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,d51a3403-8bab-4d88-af4f-a429c6d8c168,indifferent,06/11/2021 01:12,photo,fitness,neutral,5,,,,,,,,,,
8838fd48-05c4-4b57-a192-35e9ff67f9b2,d51a3403-8bab-4d88-af4f-a429c6d8c168,scared,03/08/2021 04:13,photo,veganism,negative,65,,,,,,,,,,
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,03/27/2021 00:17,video,dogs,negative,0,,,,,,,,,,
98a7f6b9-8dd3-40c9-8c98-db01b6c80015,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,01/04/2021 03:09,video,dogs,negative,5,,,,,,,,,,
74989207-b147-4a13-89b8-f0d868dfdf4a,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,07/31/2020 19:20,photo,fitness,negative,5,,,,,,,,,,
9489565a-a899-4693-ad48-369f86b4b862,d51a3403-8bab-4d88-af4f-a429c6d8c168,dislike,12/07/2020 05:45,video,dogs,negative,0,,,,,,,,,,
435007a5-6261-4d8b-b0a4-55fdc189754b,d51a3403-8bab-4d88-af4f-a429c6d8c168,super love,11/18/2020 23:12,GIF,veganism,#N/A,65,,,,,,,,,,
435007a5-6261-4d8b-b0a4-55fdc189754b,d51a3403-8bab-4d88-af4f-a429c6d8c168,adore,10/04/2020 22:26,GIF,veganism,positive,72,,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,d55f3314-96cc-4a5d-b650-f43f094cd3c3,love,12/22/2020 04:20,photo,fitness,positive,65,,,,,,,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,05/23/2021 16:37,photo,fitness,neutral,5,,,,,,,,,,
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,04/09/2021 23:26,video,studying,neutral,5,,,,,,,,,,
841403fd-321b-4118-90b3-cc0075d64047,d55f3314-96cc-4a5d-b650-f43f094cd3c3,cherish,2/20/202112:00:00PM,video,fitness,positive,70,,,,,,,,,,
3724de8a-ec2f-4021-a3f1-605d551da9d0,d55f3314-96cc-4a5d-b650-f43f094cd3c3,cherish,11/28/20201:34:00AM,GIF,veganism,positive,70,,,,,,,,,,
3c510b35-43e2-4e84-a805-86c5ebddc4cf,d55f3314-96cc-4a5d-b650-f43f094cd3c3,worried,05/16/2021 19:20,GIF,veganism,negative,12,,,,,,,,,,
6d6cf6a3-4187-44ec-af28-91c99b584bcf,d55f3314-96cc-4a5d-b650-f43f094cd3c3,heart,10/23/2020 14:30,photo,fitness,positive,5,,,,,,,,,,
67f2a150-6086-4cbd-8d21-46250ccef5a2,d55f3314-96cc-4a5d-b650-f43f094cd3c3,heart,08/21/2020 11:57,photo,fitness,positive,5,,,,,,,,,,
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,d55f3314-96cc-4a5d-b650-f43f094cd3c3,disgust,12/26/2020 08:14,GIF,veganism,negative,0,,,,,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,d55f3314-96cc-4a5d-b650-f43f094cd3c3,adore,07/28/2020 22:32,video,studying,positive,72,,,,,,,,,,
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,d55f3314-96cc-4a5d-b650-f43f094cd3c3,interested,02/19/2021 13:28,video,studying,positive,30,,,,,,,,,,
bb9dcde7-55bb-4fb8-b349-caa58fb08823,d55f3314-96cc-4a5d-b650-f43f094cd3c3,dislike,06/26/2020 20:17,audio,public speaking,negative,0,,,,,,,,,,
46bd9a52-6547-457f-87fa-0e434e5bc61c,d55f3314-96cc-4a5d-b650-f43f094cd3c3,dislike,05/17/2021 02:11,GIF,veganism,negative,0,,,,,,,,,,
501b2f88-999b-4ad9-b2f5-4b9c36a31259,d55f3314-96cc-4a5d-b650-f43f094cd3c3,dislike,04/22/2021 10:38,photo,fitness,negative,0,,,,,,,,,,
96d90aa6-a75b-4a75-9565-45f6cc8c9e98,d55f3314-96cc-4a5d-b650-f43f094cd3c3,intrigued,09/15/2020 22:22,video,dogs,positive,20,,,,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,d55f3314-96cc-4a5d-b650-f43f094cd3c3,disgust,01/30/2021 04:21,audio,public speaking,negative,0,,,,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,d55f3314-96cc-4a5d-b650-f43f094cd3c3,love,09/29/2020 10:16,GIF,veganism,positive,65,,,,,,,,,,
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,d55f3314-96cc-4a5d-b650-f43f094cd3c3,cherish,11/29/20202:00:00AM,photo,travel,positive,70,,,,,,,,,,
b13bec8c-4469-4cc8-8650-7057eb95d3ee,d55f3314-96cc-4a5d-b650-f43f094cd3c3,peeking,09/08/2020 21:58,photo,travel,neutral,65,,,,,,,,,,
43450a12-1e4c-4a17-a846-9d8768984051,d55f3314-96cc-4a5d-b650-f43f094cd3c3,peeking,08/25/2020 18:25,GIF,veganism,neutral,65,,,,,,,,,,
a727ed7f-5684-4536-b543-8e8fc93f40b1,d55f3314-96cc-4a5d-b650-f43f094cd3c3,love,02/01/2021 14:05,photo,travel,positive,65,,,,,,,,,,
b0cad7dc-6333-4160-8e7f-425182eb4e29,d55f3314-96cc-4a5d-b650-f43f094cd3c3,worried,06/18/2020 17:55,photo,travel,negative,12,,,,,,,,,,
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,d55f3314-96cc-4a5d-b650-f43f094cd3c3,hate,09/06/2020 02:01,video,studying,negative,5,,,,,,,,,,
431c5aac-aa89-41e0-99e0-92d237ca9408,d55f3314-96cc-4a5d-b650-f43f094cd3c3,dislike,11/09/2020 23:04,GIF,veganism,negative,0,,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,d55f3314-96cc-4a5d-b650-f43f094cd3c3,interested,03/06/2021 17:29,GIF,tennis,positive,30,,,,,,,,,,
e17bade2-3175-49eb-92f4-7f2eac74147a,d55f3314-96cc-4a5d-b650-f43f094cd3c3,love,11/25/2020 05:53,video,studying,positive,65,,,,,,,,,,
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,d55f3314-96cc-4a5d-b650-f43f094cd3c3,scared,06/13/2021 03:25,photo,tennis,negative,65,,,,,,,,,,
d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,d55f3314-96cc-4a5d-b650-f43f094cd3c3,scared,01/04/2021 13:17,video,studying,negative,65,,,,,,,,,,
451b228b-9d66-45a4-b6fa-46c502562b5f,d55f3314-96cc-4a5d-b650-f43f094cd3c3,peeking,07/20/2020 22:27,GIF,veganism,neutral,65,,,,,,,,,,
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,d55f3314-96cc-4a5d-b650-f43f094cd3c3,want,03/13/2021 10:41,video,studying,positive,15,,,,,,,,,,
6407f238-511b-4ade-b77b-0f3bc8b2f300,d55f3314-96cc-4a5d-b650-f43f094cd3c3,hate,03/25/2021 20:55,photo,fitness,negative,5,,,,,,,,,,
cad4858d-77e5-47f8-a6b9-4ce2971d8656,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,03/07/2021 02:12,video,studying,neutral,5,,,,,,,,,,
01396602-c759-4a17-90f0-8f9b3ca11b30,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,10/18/2020 11:00,#N/A,#N/A,neutral,5,,,,,,,,,,
bfc26d2d-b5e5-415a-b104-64befef2f52a,d55f3314-96cc-4a5d-b650-f43f094cd3c3,peeking,07/23/2020 00:47,audio,public speaking,neutral,65,,,,,,,,,,
041bf6c9-8b33-4ca0-a787-762eb8837d0c,d55f3314-96cc-4a5d-b650-f43f094cd3c3,want,08/12/2020 03:33,video,food,positive,15,,,,,,,,,,
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,d55f3314-96cc-4a5d-b650-f43f094cd3c3,intrigued,10/17/2020 06:30,video,dogs,positive,20,,,,,,,,,,
bea01dba-56f4-4d26-82a1-9b13fb382d89,d55f3314-96cc-4a5d-b650-f43f094cd3c3,intrigued,05/29/2021 04:09,audio,public speaking,positive,20,,,,,,,,,,
8fe92544-5c15-4f77-bc40-c6e4b7d13674,d55f3314-96cc-4a5d-b650-f43f094cd3c3,disgust,11/24/2020 03:53,video,dogs,negative,0,,,,,,,,,,
74718bbf-e5a3-442f-8ca2-4a3428757fc1,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,10/22/2020 15:01,photo,fitness,negative,0,,,,,,,,,,
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,scared,02/26/2021 21:35,photo,technology,negative,65,,,,,,,,,,
457301ee-3e87-40d8-8b82-ea4e1fa90e39,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,12/23/2020 12:51,GIF,veganism,positive,72,,,,,,,,,,
eaddee3e-3a23-47cd-9785-ab7f2120a293,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,love,07/15/2020 07:47,video,studying,positive,65,,,,,,,,,,
65545cfb-59bb-4dc1-a38b-82f268210da2,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,05/30/2021 10:22,photo,fitness,negative,12,,,,,,,,,,
391a9aa4-c04a-431e-8366-712d92267c2b,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,05/24/2021 09:55,GIF,veganism,negative,0,,,,,,,,,,
5651450a-d330-46e6-bac9-c7c7e7defaf2,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,02/13/2021 00:27,photo,fitness,negative,0,,,,,,,,,,
c136ae25-d882-4e2c-b515-5727ad2626a5,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,05/24/2021 08:31,audio,public speaking,positive,72,,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,indifferent,07/27/2020 06:48,photo,fitness,neutral,5,,,,,,,,,,
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,like,04/21/2021 10:19,video,studying,positive,20,,,,,,,,,,
a3e93c2d-7fb4-4881-994d-ee20ad564924,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,like,08/10/2020 06:11,photo,tennis,positive,20,,,,,,,,,,
b4c71928-99f0-4f1e-bdff-3d99c16113ac,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,peeking,01/23/2021 21:49,photo,travel,neutral,65,,,,,,,,,,
b50871e0-183e-4a1d-884b-f20fb271041b,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,01/31/2021 07:28,photo,travel,positive,20,,,,,,,,,,
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,02/02/2021 16:00,GIF,veganism,positive,72,,,,,,,,,,
e96d9fcb-b5be-4382-b809-6315dbe6f89a,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,06/22/2020 03:27,video,studying,negative,12,,,,,,,,,,
1e773c55-ec7e-47f2-916d-98d0b778a048,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,cherish,3/7/20214:36:00PM,GIF,tennis,positive,70,,,,,,,,,,
26ea4466-0d88-482a-afab-e502beb4a316,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,heart,06/10/2021 23:46,GIF,tennis,positive,5,,,,,,,,,,
0289b7bc-bc95-4f1d-83fe-9ca662194158,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,05/21/2021 20:30,video,food,positive,20,,,,,,,,,,
dfdf6d34-e60b-4d21-9973-4bf07769be78,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,interested,05/11/2021 11:14,video,studying,positive,30,,,,,,,,,,
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,04/09/2021 15:33,audio,public speaking,negative,12,,,,,,,,,,
aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,05/05/2021 00:26,photo,travel,positive,72,,,,,,,,,,
1f0ed2b8-8531-416f-b694-a40a63f378a0,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,06/04/2021 22:20,GIF,tennis,positive,20,,,,,,,,,,
1c77e474-0cc6-40ac-b48b-cbc511bffc77,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,04/30/2021 12:31,GIF,tennis,positive,20,,,,,,,,,,
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,11/08/2020 05:28,video,studying,positive,72,,,,,,,,,,
4d510edc-7c08-4524-a14d-f36f3b710020,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,12/03/2020 10:26,photo,fitness,negative,12,,,,,,,,,,
ed28489e-90b0-4daa-a1fa-22170cdc89d5,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,cherish,1/17/20213:21:00AM,video,studying,positive,70,,,,,,,,,,
e57d3bd7-da38-492d-a87d-3a643f61fd9c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,11/22/2020 23:33,video,studying,negative,0,,,,,,,,,,
9476189c-8342-489e-985c-81de9320f527,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,dislike,02/26/2021 19:03,video,dogs,negative,0,,,,,,,,,,
b0dd04df-83a1-470f-80ad-bb173a5e44bc,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,disgust,08/05/2020 19:44,photo,travel,negative,0,,,,,,,,,,
6b2db46f-f733-4b56-af09-0ed7bb232ed4,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,interested,09/27/2020 23:18,photo,fitness,positive,30,,,,,,,,,,
475541da-3402-4d0e-9df5-0da198f8fc9c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,want,03/25/2021 23:58,GIF,veganism,positive,15,,,,,,,,,,
475541da-3402-4d0e-9df5-0da198f8fc9c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,peeking,05/21/2021 23:57,GIF,veganism,neutral,65,,,,,,,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,heart,08/10/2020 07:07,GIF,tennis,positive,5,,,,,,,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,adore,12/04/2020 04:52,audio,technology,positive,72,,,,,,,,,,
fa60edda-2d32-42ab-905d-2f5de379c461,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,intrigued,11/03/2020 00:50,audio,technology,positive,20,,,,,,,,,,
6cbac852-fec6-49e2-95db-d62edeb477d0,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,super love,10/08/2020 10:59,photo,fitness,#N/A,65,,,,,,,,,,
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,05/26/2021 05:55,photo,travel,negative,12,,,,,,,,,,
21bc3be6-6bd1-4926-8bee-c4585873851b,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,super love,10/05/2020 23:00,GIF,tennis,#N/A,65,,,,,,,,,,
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,dislike,12/24/2020 12:33,video,dogs,negative,0,,,,,,,,,,
b529487b-160b-48cd-aacc-2741b18462c6,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,like,01/01/2021 12:20,photo,travel,positive,20,,,,,,,,,,
4789b064-7b3c-4339-bf15-b9e38222930c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,heart,07/13/2020 13:26,GIF,veganism,positive,5,,,,,,,,,,
74989207-b147-4a13-89b8-f0d868dfdf4a,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,heart,08/01/2020 15:39,photo,fitness,positive,5,,,,,,,,,,
24f994fa-51d4-4e5e-bdac-79de67e7afbb,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,indifferent,08/17/2020 20:14,GIF,tennis,neutral,5,,,,,,,,,,
c13e7406-c610-4721-b80d-2b5ad533e90a,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,interested,06/20/2020 13:51,audio,public speaking,positive,30,,,,,,,,,,
bfa4e11c-9d72-49b9-bd43-49d95c2e5181,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,scared,05/29/2021 05:32,audio,public speaking,negative,65,,,,,,,,,,
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,cherish,6/13/20219:07:00AM,photo,fitness,positive,70,,,,,,,,,,
b56a9e24-d0f2-4599-b893-c2889a15e1d6,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,worried,07/12/2020 11:52,photo,travel,negative,12,,,,,,,,,,
f1038e6c-5292-4e20-a866-675e1637d6b5,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,dislike,12/27/2020 22:02,video,studying,negative,0,,,,,,,,,,
a784c1dd-e2ab-408d-a0c3-226a51d420e1,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,super love,07/29/2020 18:58,photo,travel,#N/A,65,,,,,,,,,,
a784c1dd-e2ab-408d-a0c3-226a51d420e1,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,super love,09/07/2020 17:38,photo,travel,#N/A,65,,,,,,,,,,
3a106d1f-3942-49d4-9358-417f33d760c6,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,worried,03/07/2021 12:05,GIF,veganism,negative,12,,,,,,,,,,
748ab616-8066-4c61-b6af-d7442545d12a,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,scared,04/25/2021 01:55,photo,fitness,negative,65,,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,peeking,06/18/2020 19:42,GIF,tennis,neutral,65,,,,,,,,,,
ff883828-a610-492d-8635-8a777eaad25f,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,peeking,08/16/2020 02:20,audio,technology,neutral,65,,,,,,,,,,
88d65e30-7ca0-4f32-a020-45c4cb3d9632,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,indifferent,04/28/2021 03:53,photo,veganism,neutral,5,,,,,,,,,,
0e2169f4-b881-42d0-b99c-034b32f83504,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,worried,11/30/2020 15:22,GIF,tennis,negative,12,,,,,,,,,,
